"","STATION","CRUISE","DEPTH","DATETIME","LATITUDE","LONGITUDE","CTDPRS","CTDTMP","CTDSAL","CTDOXY","PAR","QUALT1","CHLPIG","BEAM.AT","XMISS","ecotype_name","gene_id","cycog_iid","mean_tpm"
"836",17,"mgl1704",15,"6/10/17 13:29",32.00016667,158,15,21.162,34.957,233.3,0.31,22222222,0.117,0.2967,92.85,"CC9616",2517174035,60002633,28.204386
"837",17,"mgl1704",15,"6/10/17 13:29",32.00016667,158,15,21.162,34.957,233.3,0.31,22222222,0.117,0.2967,92.85,"scB245a_520K10",2648680168,60000659,14.096372
"659",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-311-I09",2717615581,60001067,1.641575
"660",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-311-M23",2717571216,60001067,1.879267
"661",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-311-M23",2717571217,60000659,3.24500466666667
"662",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-D23",2717630509,60001067,1.421152
"663",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-D23",2717630510,60000659,0.941384666666667
"664",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-E21",2717632932,60001067,1.671858
"665",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-E21",2717632933,60000659,0.694486
"666",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-M21",2717578079,60000659,1.40965066666667
"667",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-321-O21",2717578310,60000659,0.375285666666667
"668",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-331-J19",2717582034,60000659,0.953715
"669",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-331-J21",2717582465,60000659,0.552083333333333
"670",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-335-D02",2717640681,60001067,3.71524
"671",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-335-E22",2717641797,60001067,9.114297
"672",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-335-E22",2717641798,60000659,10.2279016666667
"673",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-335-F06",2717642547,60000659,0.157208
"674",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-347-I21",2667842834,60000659,0.34586
"675",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-347-J22",2667822584,60000659,0.328402666666667
"676",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-355-I20",2667772527,60000659,0.199245
"677",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-A04",2717652312,60000659,13.4582986666667
"678",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-B05",2717653838,60001067,145.779002
"679",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-B05",2717653839,60000659,2.771247
"680",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-D03",2717655216,60000659,0.428732
"681",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-E21",2717257066,60001067,10.2265716666667
"682",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-E21",2717257067,60000659,1.2881
"683",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-I18",2717260385,60000659,1.615351
"684",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-388-J02",2717658291,60000659,13.0713143333333
"685",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-418-M08",2717320866,60001067,4.66604
"686",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-424-P23",2717340025,60000659,0.15237
"687",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-432-B15",2717343983,60000659,0.176535
"688",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-442-D10",2717727884,60000659,2.07249766666667
"689",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-442-D10",2717727885,60001067,1.867269
"690",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-442-N17",2717370235,60000659,0.1668015
"691",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-442-N17",2717370236,60001067,4.189167
"692",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-A01",2717380300,60001067,86.854872
"693",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-A01",2717380301,60000659,11.1067763333333
"694",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-A09",2717735061,60000659,11.0900186666667
"695",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-A09",2717735062,60001067,2.670548
"696",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-J20",2717743182,60000659,1.01034166666667
"697",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-J20",2717743183,60001067,3.2329505
"698",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-O03",2717747802,60000659,2.43605566666667
"699",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-O03",2717747803,60001067,2.749293
"700",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-P02",2717384688,60001067,0.735436
"701",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-459-P02",2717384689,60000659,1.18717866666667
"702",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-469-F15",2717752582,60000659,1.50636933333333
"703",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-469-N22",2717753955,60000659,0.486097333333333
"704",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-A05",2717524917,60000659,0.3273
"705",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-B23",2717529684,60000659,0.1663535
"706",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-F22",2717537667,60000659,11.309929
"707",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-F22",2717537668,60001067,6.235465
"708",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-F22",2717537669,60002633,39.4811395
"709",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-L08",2717401310,60000659,3.950181
"710",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-L08",2717401311,60001067,206.280352
"711",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-N10",2717405452,60001067,1.79199433333333
"712",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-N10",2717405453,60000659,0.267263666666667
"713",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O07",2717406795,60001067,0.735436
"714",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O07",2717406796,60000659,4.99757766666667
"715",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O09",2717408716,60001067,7.027659
"716",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O09",2717408717,60000659,3.43810933333333
"717",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O11",2717409364,60000659,0.152714
"718",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O13",2717410999,60001067,3.3680145
"719",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-670-O17",2717755079,60000659,1.53206566666667
"720",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A03",2717539316,60000659,8.177093
"721",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A03",2717539317,60001067,6.235465
"722",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A03",2717539318,60002633,3.7179475
"723",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A10",2717543000,60002633,2.273923
"724",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A10",2717543001,60001067,11.6193803333333
"725",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-A10",2717543002,60000659,5.11898566666667
"726",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B04",2717588735,60000659,3.39986033333333
"727",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B04",2717588736,60001067,0.549896
"728",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B04",2717588737,60002633,2.14589433333333
"729",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B08",2717543528,60002633,2.202733
"730",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B08",2717543529,60001067,0.9637645
"731",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-B08",2717543530,60000659,15.1301903333333
"732",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-D02",2717142807,60000659,0.643499
"733",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-D02",2717142808,60001067,1.499901
"734",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-F03",2717545943,60000659,0.268744
"735",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-F03",2717545944,60001067,4.187208
"736",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-F03",2717545945,60002633,0.6304045
"737",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-L20",2717414684,60001067,3.167311
"738",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-L20",2717414685,60000659,1.854785
"739",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-L23",2717415282,60000659,2.42132966666667
"740",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-L23",2717415283,60001067,101.330725
"741",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-O02",2717418851,60001067,4.12280166666667
"742",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-O02",2717418852,60000659,0.901226333333333
"743",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-P17",2717757442,60001067,3.193773
"744",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-673-P17",2717757443,60000659,3.951189
"745",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-M04",2717422300,60000659,0.736439
"746",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-O21",2717425197,60001067,3.609367
"747",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-P15-1",2717426903,60001067,1.516549
"748",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-P15-1",2717426904,60000659,0.680674333333333
"749",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-P23",2717428120,60001067,3.52698633333333
"750",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-676-P23",2717428121,60000659,4.104015
"751",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-A04",2717594407,60000659,0.2522335
"752",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-B05",2717596417,60002633,2.250556
"753",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-B05",2717596418,60001067,0.549896
"754",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-B05",2717596419,60000659,6.162862
"755",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-C18",2717600259,60000659,14.466903
"756",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-C18",2717600260,60001067,108.1613735
"757",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-C18",2717600261,60002633,0.290731
"758",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-D13",2717555449,60002633,3.97017
"759",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-D13",2717555450,60001067,2.66688
"760",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-D13",2717555451,60000659,3.83443033333333
"761",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-M10",2717432381,60000659,4.38167566666667
"762",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-M10",2717432382,60001067,48.4657505
"763",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-M23",2717435124,60001067,3.370403
"764",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-M23",2717435125,60000659,11.1717953333333
"765",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-N02",2717436103,60001067,45.8510136666667
"766",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-N02",2717436104,60000659,16.1594446666667
"767",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-N20",2717761131,60001067,2.210041
"768",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-N20",2717761132,60000659,6.21256
"769",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-N22",2717437428,60000659,14.4760506666667
"770",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-P16",2717160729,60001067,1.584514
"771",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-679-P16",2717160730,60000659,19.662915
"772",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-A03",2717559029,60000659,0.16673
"773",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-A22",2717561182,60000659,0.460534666666667
"774",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-A22",2717561184,60002633,0.681369
"775",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-B03",2717604446,60002633,28.8603955
"776",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-B03",2717604447,60001067,1.275852
"777",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-B03",2717604448,60000659,1.30060733333333
"778",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-B21",2717606271,60002633,0.4694955
"779",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-B21",2717606273,60000659,0.572297333333333
"780",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-C23",2717562454,60000659,0.2944745
"781",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-F20",2717563929,60002633,37.4797295
"782",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-F20",2717563930,60001067,9.738547
"783",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-F20",2717563931,60000659,8.7867325
"784",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-G11",2717607390,60002633,37.4797295
"785",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-G11",2717607806,60000659,8.226282
"786",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-K15",2717162510,60000659,6.04974766666667
"787",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-N17",2717163172,60000659,21.0879813333333
"788",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-N17",2717163173,60001067,86.854872
"789",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-O15",2717164358,60000659,2.801042
"790",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-O20",2717164721,60000659,2.03870766666667
"791",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-683-O20",2717164722,60001067,132.796568
"792",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-C23",2717609883,60000659,0.3927655
"793",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-J21",2717166138,60000659,3.65432133333333
"794",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-J21",2717166139,60001067,1.6664265
"795",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-M10",2717441267,60000659,2.16861766666667
"796",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-P08",2717442947,60001067,1.6664265
"797",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-P08",2717442948,60000659,3.31856866666667
"798",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-P11",2717167908,60000659,2.62064366666667
